,YM,Type,BAS_ID,TotalSpent,DisSpent,NumofSpent,NumofDisSpent
2438,202005,기타잡화,63530,3122000,0,47,0
2439,202005,기타잡화,63532,1235000,0,44,0
2440,202005,기타잡화,63535,2067240,127800,177,14
2441,202005,기타잡화,63544,5256350,0,229,0
2442,202005,기타잡화,63572,789500,68000,111,9
2443,202005,기타잡화,63579,803000,145000,13,3
2444,202005,기타잡화,63580,125000,0,4,0
2445,202005,기타잡화,63584,12055000,1624000,40,8
2446,202005,기타잡화,63586,1940000,0,3,0
2447,202005,기타잡화,63587,363900,194000,9,3
2448,202005,기타잡화,63589,139802040,36707048,7945,1743
2449,202005,기타잡화,63591,14988860,951000,482,21
2450,202005,기타잡화,63592,6614600,1347400,263,52
2451,202005,기타잡화,63594,14481000,1594400,890,92
2452,202005,기타잡화,63595,3058000,768000,131,29
2453,202005,기타잡화,63596,454000,118000,12,5
2454,202005,기타잡화,63612,390000,35000,17,2
2455,202005,기타잡화,63620,1060300,55000,59,5
2456,202005,기타잡화,63621,191000,60000,4,1
2457,202005,기타잡화,63624,2442700,241600,98,11
2458,202005,기타잡화,63625,869000,0,8,0
2459,202005,기타잡화,63627,91200,0,6,0
2460,202005,기타잡화,63628,6187200,187700,183,8
2461,202005,기타잡화,63629,37958550,10285212,2480,571
2462,202005,기타잡화,63639,258000,16000,9,1
2463,202005,기타잡화,63640,16350800,2841700,1766,251
2464,202005,기타잡화,63641,443500,2500,19,1
2465,202005,기타잡화,63643,10678500,122000,1062,8
2466,202005,기타잡화,63644,6311100,496660,115,12
2467,202005,기타전기제품,63032,4086300,596800,101,14
2468,202005,기타전기제품,63062,179000,79000,3,1
2469,202005,기타전기제품,63069,830000,804000,4,2
2470,202005,기타전기제품,63093,30661400,4327000,503,95
2471,202005,기타전기제품,63097,180000,0,3,0
2472,202005,기타전기제품,63126,15400,0,2,0
2473,202005,기타전기제품,63133,564000,359000,10,4
2474,202005,기타전기제품,63148,608800,0,2,0
2475,202005,기타전기제품,63169,874000,0,7,0
2476,202005,기타전기제품,63173,4000000,0,1,0
2477,202005,기타전기제품,63197,76500,63820,3,3
2478,202005,기타전기제품,63198,214000,214000,2,2
2479,202005,기타전기제품,63225,14402950,646000,95,9
2480,202005,기타전기제품,63234,759900,0,16,0
2481,202005,기타전기제품,63236,12535135,2594300,189,32
2482,202005,기타전기제품,63237,1727500,40000,9,1
2483,202005,기타전기제품,63239,553788,90090,6,1
2484,202005,기타전기제품,63243,72500,0,3,0
2485,202005,기타전기제품,63297,165000,165000,1,1
2486,202005,기타전기제품,63308,73000,50000,2,1
2487,202005,기타전기제품,63311,7902800,1435910,16,4
2488,202005,기타전기제품,63546,400500,55000,14,3
2489,202005,기타전기제품,63570,1260000,0,5,0
2490,202005,기타전기제품,63581,22000,0,1,0
2491,202005,기타전기제품,63627,1923100,176200,44,4
2492,202005,기타전기제품,63629,197377,12000,8,1
2493,202005,기타직물,63105,3387000,438510,5,1
2494,202005,기타직물,63124,61000,43000,2,1
2495,202005,기타직물,63192,319000,214000,6,4
2496,202005,기타직물,63589,163000,27000,7,2
2497,202005,기타회원제형태업소,63031,1464300,587000,35,12
2498,202005,기타회원제형태업소,63053,479000,44000,7,2
2499,202005,기타회원제형태업소,63069,2538000,1090000,55,22
2500,202005,기타회원제형태업소,63070,1118000,0,5,0
2501,202005,기타회원제형태업소,63082,1030000,0,5,0
2502,202005,기타회원제형태업소,63089,800000,0,1,0
2503,202005,기타회원제형태업소,63093,30000,0,1,0
2504,202005,기타회원제형태업소,63096,780000,0,4,0
2505,202005,기타회원제형태업소,63097,3777000,0,8,0
2506,202005,기타회원제형태업소,63098,2893000,0,3,0
2507,202005,기타회원제형태업소,63099,80000,30000,2,1
2508,202005,기타회원제형태업소,63100,2517000,1145000,29,7
2509,202005,기타회원제형태업소,63103,20000,0,1,0
2510,202005,기타회원제형태업소,63105,300000,0,1,0
2511,202005,기타회원제형태업소,63106,802000,0,6,0
2512,202005,기타회원제형태업소,63109,10000,10000,1,1
2513,202005,기타회원제형태업소,63112,890000,120000,9,1
2514,202005,기타회원제형태업소,63113,596000,217000,21,8
2515,202005,기타회원제형태업소,63118,415000,30000,5,1
2516,202005,기타회원제형태업소,63123,290000,0,2,0
2517,202005,기타회원제형태업소,63124,1170000,0,9,0
2518,202005,기타회원제형태업소,63125,390000,0,2,0
2519,202005,기타회원제형태업소,63126,500000,0,1,0
2520,202005,기타회원제형태업소,63130,1837000,37000,4,1
2521,202005,기타회원제형태업소,63131,2160000,70000,6,1
2522,202005,기타회원제형태업소,63132,540000,0,5,0
2523,202005,기타회원제형태업소,63133,2540000,0,4,0
2524,202005,기타회원제형태업소,63138,80000,0,1,0
2525,202005,기타회원제형태업소,63140,540000,0,6,0
2526,202005,기타회원제형태업소,63150,590000,60000,7,1
2527,202005,기타회원제형태업소,63152,165000,0,2,0
2528,202005,기타회원제형태업소,63154,743000,0,3,0
2529,202005,기타회원제형태업소,63160,85000,0,1,0
2530,202005,기타회원제형태업소,63162,278100,0,3,0
2531,202005,기타회원제형태업소,63166,60000,0,1,0
2532,202005,기타회원제형태업소,63172,290000,0,1,0
2533,202005,기타회원제형태업소,63173,757000,0,6,0
2534,202005,기타회원제형태업소,63176,335500,335500,1,1
2535,202005,기타회원제형태업소,63179,600000,0,1,0
2536,202005,기타회원제형태업소,63182,24000,24000,1,1
2537,202005,기타회원제형태업소,63186,1042000,670000,31,7
2538,202005,기타회원제형태업소,63192,30296000,2538000,226,27
2539,202005,기타회원제형태업소,63193,388000,151000,11,4
2540,202005,기타회원제형태업소,63204,410000,230000,6,3
2541,202005,기타회원제형태업소,63206,570000,0,2,0
2542,202005,기타회원제형태업소,63207,2840000,284400,35,6
2543,202005,기타회원제형태업소,63216,1456000,0,2,0
2544,202005,기타회원제형태업소,63221,770000,0,5,0
2545,202005,기타회원제형태업소,63223,1050000,0,4,0
2546,202005,기타회원제형태업소,63224,902700,42500,25,2
2547,202005,기타회원제형태업소,63225,455000,55000,2,1
2548,202005,기타회원제형태업소,63229,3417100,618000,24,6
2549,202005,기타회원제형태업소,63231,35000,35000,1,1
2550,202005,기타회원제형태업소,63232,2132000,0,10,0
2551,202005,기타회원제형태업소,63233,2157000,36000,20,1
2552,202005,기타회원제형태업소,63234,76000,0,1,0
2553,202005,기타회원제형태업소,63238,181000,13000,9,2
2554,202005,기타회원제형태업소,63242,3220000,0,24,0
2555,202005,기타회원제형태업소,63245,340000,0,3,0
2556,202005,기타회원제형태업소,63247,1980000,0,4,0
2557,202005,기타회원제형태업소,63248,272000,114000,2,1
2558,202005,기타회원제형태업소,63250,960000,438000,22,7
2559,202005,기타회원제형태업소,63251,1514000,0,7,0
2560,202005,기타회원제형태업소,63252,350000,0,1,0
2561,202005,기타회원제형태업소,63254,165000,0,1,0
2562,202005,기타회원제형태업소,63255,360000,0,1,0
2563,202005,기타회원제형태업소,63258,965000,130000,6,3
2564,202005,기타회원제형태업소,63261,368000,0,3,0
2565,202005,기타회원제형태업소,63262,341000,67000,3,1
2566,202005,기타회원제형태업소,63270,56000,0,1,0
2567,202005,기타회원제형태업소,63273,290000,40000,6,1
2568,202005,기타회원제형태업소,63277,450000,292700,1,1
2569,202005,기타회원제형태업소,63281,80000,0,1,0
2570,202005,기타회원제형태업소,63292,1477800,0,3,0
2571,202005,기타회원제형태업소,63295,415000,0,3,0
2572,202005,기타회원제형태업소,63296,860000,200000,8,2
2573,202005,기타회원제형태업소,63325,1000,0,1,0
2574,202005,기타회원제형태업소,63326,4025000,960000,40,7
2575,202005,기타회원제형태업소,63331,185000,20000,4,1
2576,202005,기타회원제형태업소,63343,300000,0,1,0
2577,202005,기타회원제형태업소,63508,1020000,711000,20,13
2578,202005,기타회원제형태업소,63510,460000,0,1,0
2579,202005,기타회원제형태업소,63513,90000,0,1,0
2580,202005,기타회원제형태업소,63528,115000,0,1,0
2581,202005,기타회원제형태업소,63530,1579500,211000,96,11
2582,202005,기타회원제형태업소,63531,100000,100000,1,1
2583,202005,기타회원제형태업소,63535,1930000,0,12,0
2584,202005,기타회원제형태업소,63544,1291000,1049000,15,8
2585,202005,기타회원제형태업소,63545,770000,0,8,0
2586,202005,기타회원제형태업소,63546,1100000,30000,8,1
2587,202005,기타회원제형태업소,63564,170000,0,3,0
2588,202005,기타회원제형태업소,63579,496000,0,5,0
2589,202005,기타회원제형태업소,63584,120000,120000,1,1
2590,202005,기타회원제형태업소,63585,16000,0,1,0
2591,202005,기타회원제형태업소,63587,2974000,1221000,39,23
2592,202005,기타회원제형태업소,63588,60000,0,2,0
2593,202005,기타회원제형태업소,63589,980000,30000,14,1
2594,202005,기타회원제형태업소,63591,500000,0,2,0
2595,202005,기타회원제형태업소,63595,3274000,500000,24,2
2596,202005,기타회원제형태업소,63597,80000,80000,2,2
2597,202005,기타회원제형태업소,63598,248500,117000,10,3
2598,202005,기타회원제형태업소,63602,200000,0,1,0
2599,202005,기타회원제형태업소,63604,50000,0,1,0
2600,202005,기타회원제형태업소,63620,90000,0,2,0
2601,202005,기타회원제형태업소,63621,108600,47400,3,1
2602,202005,기타회원제형태업소,63629,1795000,119540,21,2
2603,202005,기타회원제형태업소,63640,2450000,850000,18,2
2604,202005,기타회원제형태업소,63643,350000,0,4,0
2605,202005,내의판매점,63004,1286000,0,51,0
2606,202005,내의판매점,63019,296000,296000,1,1
2607,202005,내의판매점,63032,680500,187000,16,3
2608,202005,내의판매점,63096,3143000,735000,25,5
2609,202005,내의판매점,63097,5725800,2149000,61,27
2610,202005,내의판매점,63100,2270200,623600,61,13
2611,202005,내의판매점,63124,19285700,3650370,167,36
2612,202005,내의판매점,63129,8922070,878240,65,9
2613,202005,내의판매점,63154,354500,91000,8,2
2614,202005,내의판매점,63168,45676940,15670370,788,277
2615,202005,내의판매점,63183,65000,50000,3,1
2616,202005,내의판매점,63185,8851000,1561500,199,51
2617,202005,내의판매점,63192,10941480,5012730,305,130
2618,202005,내의판매점,63199,2315798,771400,60,17
2619,202005,내의판매점,63200,323000,130000,10,3
2620,202005,내의판매점,63205,1659900,783100,62,23
2621,202005,내의판매점,63227,2645700,756790,42,11
2622,202005,내의판매점,63230,8762100,2917910,74,17
2623,202005,내의판매점,63238,7922400,0,9,0
2624,202005,내의판매점,63264,6226300,3033980,210,84
2625,202005,내의판매점,63277,7826980,1549500,83,21
2626,202005,내의판매점,63278,1220500,775500,22,12
2627,202005,내의판매점,63300,5000085,2331000,151,58
2628,202005,내의판매점,63510,1292500,225000,31,5
2629,202005,내의판매점,63544,300000,0,8,0
2630,202005,내의판매점,63591,5975800,2786600,209,81
2631,202005,내의판매점,63592,1574600,479900,33,8
2632,202005,내의판매점,63595,26420500,6937320,361,106
2633,202005,내의판매점,63629,2892810,917510,58,20
2634,202005,내의판매점,63641,939000,200000,21,5
2635,202005,냉열기기,63013,165000,140000,2,1
2636,202005,냉열기기,63016,993000,0,4,0
2637,202005,냉열기기,63077,4715000,266780,13,2
2638,202005,냉열기기,63096,10000,0,1,0
2639,202005,냉열기기,63108,390000,0,1,0
2640,202005,냉열기기,63110,70000,0,1,0
2641,202005,냉열기기,63119,340000,65000,7,1
2642,202005,냉열기기,63140,48000,0,2,0
2643,202005,냉열기기,63163,2568500,100500,19,3
2644,202005,냉열기기,63166,860000,390000,2,1
2645,202005,냉열기기,63170,387000,53600,2,1
2646,202005,냉열기기,63191,16599605,1460148,195,28
2647,202005,냉열기기,63225,377500,0,2,0
2648,202005,냉열기기,63232,755500,0,3,0
2649,202005,냉열기기,63277,130000,0,1,0
2650,202005,냉열기기,63325,3523000,646310,79,14
2651,202005,냉열기기,63337,330000,0,1,0
2652,202005,냉열기기,63566,3150000,0,1,0
2653,202005,냉열기기,63584,1030000,180000,6,1
2654,202005,냉열기기,63588,647000,156000,7,1
2655,202005,냉열기기,63604,363000,363000,1,1
2656,202005,노래방,63010,114000,0,3,0
2657,202005,노래방,63031,892000,0,34,0
2658,202005,노래방,63032,155000,0,10,0
2659,202005,노래방,63043,245000,0,7,0
2660,202005,노래방,63050,316000,0,7,0
2661,202005,노래방,63051,1263000,0,45,0
2662,202005,노래방,63069,1246500,0,39,0
2663,202005,노래방,63070,5578500,0,265,0
2664,202005,노래방,63081,1013000,0,15,0
2665,202005,노래방,63084,2002000,0,23,0
2666,202005,노래방,63086,396200,0,30,0
2667,202005,노래방,63088,48000,0,7,0
2668,202005,노래방,63089,456000,0,23,0
2669,202005,노래방,63096,3669500,0,231,0
2670,202005,노래방,63097,649500,0,29,0
2671,202005,노래방,63098,1304000,0,26,0
2672,202005,노래방,63099,1981000,0,105,0
2673,202005,노래방,63103,1493000,0,50,0
2674,202005,노래방,63113,1418000,0,41,0
2675,202005,노래방,63114,959000,0,9,0
2676,202005,노래방,63123,7976500,0,363,0
2677,202005,노래방,63125,4936000,0,85,0
2678,202005,노래방,63126,1720500,0,60,0
2679,202005,노래방,63129,3054000,0,148,0
2680,202005,노래방,63131,387000,0,11,0
2681,202005,노래방,63132,370000,0,3,0
2682,202005,노래방,63133,3374000,0,41,0
2683,202005,노래방,63136,689000,0,15,0
2684,202005,노래방,63137,2602000,0,47,0
2685,202005,노래방,63138,963015,0,33,0
2686,202005,노래방,63139,1801000,0,298,0
2687,202005,노래방,63154,600060,0,15,0
2688,202005,노래방,63155,644000,0,13,0
2689,202005,노래방,63156,303000,0,12,0
2690,202005,노래방,63160,1610000,0,52,0
2691,202005,노래방,63167,294000,0,6,0
2692,202005,노래방,63168,514000,0,18,0
2693,202005,노래방,63170,410000,0,16,0
2694,202005,노래방,63172,638000,0,20,0
2695,202005,노래방,63174,3189000,0,50,0
2696,202005,노래방,63176,861000,0,34,0
2697,202005,노래방,63183,419000,0,13,0
2698,202005,노래방,63185,1589000,0,29,0
2699,202005,노래방,63186,249000,0,10,0
2700,202005,노래방,63187,2240000,0,32,0
2701,202005,노래방,63190,132000,0,8,0
2702,202005,노래방,63192,1250000,0,12,0
2703,202005,노래방,63193,1574000,0,24,0
2704,202005,노래방,63195,490000,0,10,0
2705,202005,노래방,63197,445000,0,9,0
2706,202005,노래방,63198,326000,0,8,0
2707,202005,노래방,63200,176000,0,5,0
2708,202005,노래방,63201,3728000,0,38,0
2709,202005,노래방,63203,594000,0,8,0
2710,202005,노래방,63204,985000,0,10,0
2711,202005,노래방,63205,6345500,0,93,0
2712,202005,노래방,63207,3976200,0,456,0
2713,202005,노래방,63209,1235000,0,29,0
2714,202005,노래방,63210,977000,0,26,0
2715,202005,노래방,63213,178000,0,6,0
2716,202005,노래방,63215,1817000,0,53,0
2717,202005,노래방,63218,1057000,0,41,0
2718,202005,노래방,63221,482030,0,18,0
2719,202005,노래방,63224,333000,0,12,0
2720,202005,노래방,63237,713500,0,53,0
2721,202005,노래방,63243,56000,0,6,0
2722,202005,노래방,63253,220000,0,7,0
2723,202005,노래방,63255,574000,0,68,0
2724,202005,노래방,63259,855000,0,24,0
2725,202005,노래방,63264,1953000,0,49,0
2726,202005,노래방,63266,1761000,0,20,0
2727,202005,노래방,63268,1235000,0,30,0
2728,202005,노래방,63270,333000,0,9,0
2729,202005,노래방,63272,238000,0,7,0
2730,202005,노래방,63275,3809500,0,92,0
2731,202005,노래방,63277,1802000,0,50,0
2732,202005,노래방,63278,260000,0,4,0
2733,202005,노래방,63281,522000,0,8,0
2734,202005,노래방,63288,89000,0,5,0
2735,202005,노래방,63291,126000,0,5,0
2736,202005,노래방,63292,161510,0,11,0
2737,202005,노래방,63300,998500,0,48,0
2738,202005,노래방,63319,962500,0,36,0
2739,202005,노래방,63323,6327500,0,205,0
2740,202005,노래방,63326,15000,0,1,0
2741,202005,노래방,63333,2434500,0,92,0
2742,202005,노래방,63361,1045000,0,19,0
2743,202005,노래방,63507,363500,0,15,0
2744,202005,노래방,63508,106000,0,6,0
2745,202005,노래방,63510,606000,0,14,0
2746,202005,노래방,63521,439000,0,10,0
2747,202005,노래방,63522,561000,0,27,0
2748,202005,노래방,63528,1333500,0,35,0
2749,202005,노래방,63530,858000,0,15,0
